,publisedAt,username,commentDisplay
688,2025-11-11T14:53:33Z,@egidio6652,"Tahun 65 itu dengan inflasi indonesia diatas 600%, dan namanya sanering, nilainya di potong..<br><br>Yg di usulin pak menteri itu denominasi..<br>1. Nol nya aja hilang, nilai nga hilang.<br>2. Inflasi kita cuma 2,5%, syaratnya denominasi harus di bawah 10% inflasinya.<br>3. Duit fisik harus di tukar kalau mau tetap jadi duit! Kalau nga ya harus di belanjain, bodo amat daripada cuma jadi makanan rayap!! Duit2 gelap pasti muncul, duit2 haram terbukukan di bank? Mampus lu transfer aja 1-2 jt ditanya dana darimana, kalau lu setor Triliyunan???<br>4. Mana yg lebih bagus?<br>Rumah harga 2.000.000.000 dengan cicilan perbulan 7.000.000 atauuuuu rumah harga 2 jt dengan cicilan 7 rb perbulan?<br>1 usd = 16.000 idr atau 1 usd = 16 idr..<br>Yg jelas pembukuan uang di kurangin 3 nol, sangat membantuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu sekali"
689,2025-11-11T14:56:19Z,@Samlekomsala7015,"Tidak setuju, aku mengakui link ini.<br><a href=""https://www.youtube.com/shorts/l1TX8nbIwO4"">https://www.youtube.com/shorts/l1TX8nbIwO4</a>"
690,2025-11-11T14:52:31Z,@alisaifuddinzuhrizuhri3837,Redenominasi harus disahkan 2027
691,2025-11-11T14:56:58Z,@Samlekomsala7015,"Kabar apanya mass&#39;see...<br><a href=""https://www.youtube.com/shorts/l1TX8nbIwO4"">https://www.youtube.com/shorts/l1TX8nbIwO4</a>"
692,2025-11-11T14:52:31Z,@kenomar3757,Kan di negara ini.. Lu beli batu akik aja harga 3jt sudah biasa d sebut harga nya tiga ribu kan. Barti udah terbiasa ini rakyat. Selow aja ga usah panik. Kurang 3 nol. Nilai kan ga kurang. Ga usah ribut
693,2025-11-11T14:57:28Z,@Samlekomsala7015,"SDM apa nihh keluarganya...<br><a href=""https://www.youtube.com/shorts/l1TX8nbIwO4"">https://www.youtube.com/shorts/l1TX8nbIwO4</a>"
694,2025-11-11T14:51:42Z,@pencarikebenaran1909,"Gimana ya??<br>Soalnya gak puas banget, kerja keras sebulan eh malah dibayar 3000 perak 😭😭😅."
695,2025-11-11T14:58:33Z,@Samlekomsala7015,"Terbaik dan terbaru saat keadaan dunia di bagian Asia Tenggara.<br><a href=""https://www.youtube.com/shorts/l1TX8nbIwO4"">https://www.youtube.com/shorts/l1TX8nbIwO4</a>"
696,2025-11-11T14:51:22Z,@aryoanakrantau9031,Sangat setuju redenominasi 👍
697,2025-11-11T14:58:53Z,@Samlekomsala7015,Gak setuju.
698,2025-11-11T14:50:31Z,@YuniFitria-cy8sk,"harusnya bukan redominasi, cetak uang baru desain sama, angka berbeda nilai sama. pelan-pelan uang lama ditarik."
699,2025-11-11T14:50:25Z,@panjiputra-tn7pg,Ini yg suka nakut nakutin...biasanya pesanan dari yg koruptor koruptor....yg suka  nimbun uang di rumah....dari hasil koruptor
700,2025-11-11T14:50:19Z,@foreverlove-flove,Se7 redenominasi.. Uang Rp akan berjaya
701,2025-11-11T14:49:52Z,@Arya_Wicaksana,Redenominasi jalan... Siap² uang² para koruptor bangkit dari kubur
702,2025-11-11T14:49:27Z,@senyumin3x,Untuk lebih detailnya tentang &quot;Kenapa Redenominasi Bagus?&quot; Cek videonya Bennix aja
703,2025-11-11T14:49:19Z,@pencarikebenaran1909,"Bayangkan 10 yen sama dengan 1 Rupiah 😁😁,"
704,2025-11-11T14:48:09Z,@encepaditia5900,"beda jaman dlu sama skrg,skrg jaman media informasi,sosialisasi mah gampang"
705,2025-11-11T14:47:55Z,@mistermusicplaylist3463,Biar korupsi Ratusan T terlihat sedikit kah?🤔
706,2025-11-11T14:47:52Z,@teman.kamu95,"sekarang rakyat udah pinter, udah melek teknologi buat cari informasi, beda sama jaman soeharto"
707,2025-11-11T14:46:58Z,@asmiyaummi501,Ini yg kita takutkan
708,2025-11-11T14:46:45Z,@lordpsycho4919,"Palingan bakal digagalin sama orang yang paling berkuasa yang  KORUP dan Terlalu ELITE di Indonesia ini.semoga aja berhasil ya,tapi jika sampai gagal sih.. berarti Orang itu ingin PerEkonomian Indonesia ini Hancur...."
709,2025-11-11T14:46:39Z,@UmarIsmail-j1b,Uang koruptor udah di alihkan ke emas udah seminggu yang lalu 😂😂😂😂
710,2025-11-11T14:46:29Z,@encepaditia5900,"cuman penyederhanaan , males bgt kebanyakan 0"
711,2025-11-11T14:45:59Z,@NuriAulia-f4v,"Sbg masyarakat yg pernah kerja di LN,kayaknya B aja kok,belanja dan berhitung dgn mata uang asing seperti dollar dgn centnya(sen)"
712,2025-11-11T14:45:59Z,@senyumin3x,"Kenapa ada negara ada yang gagal redenominasi?<br>Karna timing peluncuran uang baru tidak tepat. Kalau inflasi di atas 10% melakukan redenominasi, makin inflasi lah. Rata2 inflasi Indonesia 5 tahun ini rata-rata 2% an"
713,2025-11-11T14:45:17Z,@harjuna_mawardi,"Kalo redenominasi, apkh uang lembar 100 ribuan tdk berlaku lg? Shg koruptor yg nyimpan uang 100 ribuan dlm gentong jadinya panik."
714,2025-11-11T14:45:13Z,@firmanhalimy,"optimis banget nih, karena digulirkan kembali oleh oramg yg kompeten dan berintegritas, pasti beliau belajar banyak dan akan berhati@, lagipula BI pernah mengeluarkan timeline untuk program ini selama 10 tahun , yg tertunda karena ditolak DPR untul dimasukkan ke dalam ptolegnas 1 dekade lalu"
715,2025-11-11T14:44:12Z,@Hekmah-fu2gq,Dan pengalaman aku di luar negri ketika nerima gaji. ..bos bilang sampe bingung kenpa tukaran ke rupiah nya nol ny banyak banget ..dn di kira gaji ku segitu kede nya ..padahal itu dah setandar 😅
716,2025-11-11T14:43:24Z,@HapeBapak-d3x,"Dampak positifnya belum tentu, kayaknya perekonomian dan transaksi jual-beli malah kacau balau."
717,2025-11-11T14:42:48Z,@muamarrusli,Jajan di indo alfa madura gada yg harga 100-900perak. Rata2 bisa 1rb smua😢😢😢
718,2025-11-11T14:42:40Z,@senyumin3x,"Bingung pakai uang lama/baru?<br>Gunakan Double Pricing selama 2 tahun. Wajib toko2 pakai harga itu, supaya masyarakat paham pelan2"
719,2025-11-11T14:41:13Z,@iphoneandot,"menit <a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=184"">3:04</a> itu bank mandiri ajjjj wkwkwkwk"
720,2025-11-11T14:40:34Z,@Rifqidhani,Kita udah di baking qris jdi bakal lebih mudah
721,2025-11-11T14:40:05Z,@dowerdower5637,OPTIMIS BOSSS <br>INDONESIA PUNYA VISI BESAR DI USIA 1 ABAD INDONESIA MERDEKA <br><br>INDONESIA JADI NEGARA YG TERANG PIKIRAN DAN TERANG PEMERINTAHAN <br><br>NKRI YG SEJAHTERA MODERN DAN MENGUASAI IPTEK
722,2025-11-11T14:39:45Z,@jeswid3882,"sebelum itu di sahkan, buat pengumuman resmi dari pemerintah dan di sosialisasikan di berbagai platform, tgl, bulan, tahun yg jelas itu akan di realisasikan.<br>udh gtu aja, dan dari pengumuman dan tgl sahnya jangan terlalu mepet, misal sebulan sebelum terjadi gtu"
723,2025-11-11T14:39:08Z,@UlarBisa-d2d,Indonesia pernah gagal Redenominasi pada tahun 1965 karna kurang nya sosialisasi ke masyarakat... Tpi klu sekarang sdh beda zaman nya sdh serba digital .. Para perampok uang kes yang timbun uang was was karna uangnya harus di tukar😊
724,2025-11-11T17:08:06Z,@Marcianody,"sanering dan redenominasi itu beda banget, belajar dulu"
725,2025-11-11T14:39:01Z,@mariazmichela5145,setuju biar inflasi bisa tinngi
726,2025-11-11T14:38:52Z,@cintacinta-o1b2f,"100 rupiah jd 0,1,,,200 rupiah jd 0,2,,,500 rupiah jd 0,5,,,1000 rupiah jd 1 rupiah dan seterusnya,Redenominasi itu gak ada hubungan nya dengan ekonomi inflasi wey,redenominasi hanya mengurangi jumlah 0 nya sajah tapi dengan harga nominal sama dengan uang lama,belum pada ngarti kalian yah,😂😂<br>kalau misalkan harga beras 14500 rupiah per kg jd dengan uang baru jd hasilnya 14.0,5 empat belas rupiah nol koma lima perak"
727,2025-11-11T14:48:31Z,@Btngtimur,"Redenominasi penyederhanaan biar gak ribet kayak komentar luw, ribet banget. Luw mau nol nya banyak??? Ribet kayak omonganmu 😂😂😂"
728,2025-11-11T14:38:38Z,@Curutoon,Isu nya ini buat ngadepin orang yang  nimbun uang cash yang ga ke lacak pemerintah secara bisnis komoditas Indonesia itu masih make cash mau 10 juta Ampe puluhan juta kadang gada laporan PPh atau laporan yang ga sesuai realnya
729,2025-11-11T14:36:17Z,@fahmikhaidir2596,Jika lu bilang salah satu hambatannya ke society rounding up dalam pelaksanaan redenominasi ini<br>Itu tergantung kebijakan regulation moneter and fiskalnya agar pasar berjalan secara healty dan waras. <br>Apalagi sekarang sosialisasi announcement and education public nya bisa terbantu every single social media yang udh tersedia✅
730,2025-11-11T14:36:13Z,@coriandrabounties8175,"Harus tegas  rupiah mau dijadikan mata uang digital,  atau redenominsi,  Kelihatannya mudah  hanya  kurangi 000.  Kenyataanya baru  pada bingung setelah belanja,."
731,2025-11-11T17:10:17Z,@Marcianody,"lu pikir proses redenominasi itu beneran cuma semalam ganti, ngawur lu kocak kayak becak, ada proses tahunan pencantuman 2 harga dan 2 uang kertas"
732,2025-11-11T17:10:28Z,@Marcianody,"lu pikir proses redenominasi itu beneran cuma semalam ganti, ngawur lu kocak kayak becak, ada proses tahunan pencantuman 2 harga dan 2 uang kertas"
733,2025-11-11T14:36:09Z,@imammahfud8624,Habis lihat bang Bennix bahas ini lgsg lihat disini 👍
734,2025-11-11T14:35:43Z,@shirokuma9782,"Udah nontom semua video bennix soal redenominasi, negaf2 yg gagal melakukan redenominasi semuanya karena mereka melakukan dksaat inflasi di negata mereka diangka double digit, bhkn ada yg dilakukan disaat inflasi mereka mencapai tripple digit. Sementara sekarang konfisi inflasi di indonesia dalam kondisi baik. Jadi gua optimis redenominasi kali ini akan sukses."
735,2025-11-11T14:35:37Z,@randyzxc7731,"Feeling saya sih krn pak purbaya mw memberantas koruptor,dri pembukuan dia kok ad byk uang yg hilang tanpa jejak. Ciri khas koruptor itu simpan cash biar g terdeteksi.kalo misalny terjadi tinggal pak purbaya cukup kasih wktu terbatas utk masyarakat setor uang cash lama ny n ganti yg baru. Resiko n budget ny besar,tapi koruptor bakal terguncang parah 😅 mw setor nnti ketahuan,mw simpan juga nnti kalo expired g bisa di pakai,mw tukar di money changer kemungkinan g bakal di terima."
736,2025-11-11T14:34:49Z,@jiriprochazka6149,Semoga aja Amanah
737,2025-11-11T14:34:23Z,@davidzarl,"betul ini harus di persiapkan dari jauh jauh seblum di mulai, terutama edukasi lewat sosial media dan influencer besar biar gak ada kepanikan kaya dulu"
738,2025-11-11T14:33:43Z,@natakyu5736,wah2 gagal nih klo harus dibuat smua uang digital :) kiamat dah dket
739,2025-11-11T14:32:38Z,@harryxie88,"😂mau redenominasi....??.... Lunasi dulu hutang negara kita, Pak... 10rb TRILIUN"
740,2025-11-11T14:31:30Z,@YudoTrinando,Setuju redenominasi🎉🎉🎉dengan syarat untuk Penukaran diatas 5M wajib lapor sumber kekayaannya😂😂😂
741,2025-11-11T14:30:54Z,@EvansahlaNayla,"Dulu kan masih susah sosialisasinya,kalu sekarang ada sosial media lebih gampang,moga aja sukses."
742,2025-11-11T14:30:39Z,@Zamroni-d3p,"<a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=448"">7:28</a> Pak Bennix ❤"
743,2025-11-11T14:29:14Z,@efrivernando5780,Pejabat2 kita hobi banget ninggalin legacy yang seolah2 dia pernah ninggalin kontribusi besar yang membawa perubahan di negara ini. Bruh if it ain&#39;t broke don&#39;t fix it
744,2025-11-11T14:27:23Z,@Ddddd-h5e,"Ini project bagus dan sudah benar dimulai sekarang timingnya. Ini akan memaksa para koruptor, mafia judol, mafia narkoba akan terpaksa untuk membelanjakan uang haramnya segera sebelum ga berlaku, atau memaksa uangnya dituker ke bank tapi resiko ketahuan. Mereka yang ga setuju patut dicurigai orang di belakang mereka apakah ada orang orang laknat penghianat bangsa itu. <br><br>Kalo masalah aspek psikologis, semua perubahan akan selalu ada efek itu, tp itu tinggal masalah waktu dan proses serta komunikasi. Inflasi indonesia juga dalam kondisi baik, bersamaan dengan keseriusan prabowo bersihin korupsi, jadi ini momen yang tepat"
745,2025-11-11T14:27:08Z,@westpapua8941,Ga ngaruh Ray. Nilai uang nya tetep sama. Rupiah tetep aja lemah secara nilai.
746,2025-11-11T15:15:26Z,@variouschnl,Bener jga... Dan klau masuk dompet juga masih tebel... 😂😂😂
747,2025-11-11T15:34:21Z,@FreyaaJKT-48,buat lu gak ngaruh tapi bagi ekonomi ngaruh. duit yang selama ini ditimbun bakal beredar ke masyarakat
748,2025-11-11T20:29:17Z,@charlieuber4758,"​@FreyaaJKT-48iya kalo beredar bos,kalo jauh&quot; hari udah dibelanjain gimana ?"
749,2025-11-11T20:31:35Z,@xixixijlep7426,Gw pribadi mending simpen swiss frank.<br>Nanti saat rupiah 100.000 jadi 100. <br>5 tahun kemudian bakal jadi 1.000
750,2025-11-11T23:50:35Z,@jokogundul1720,​@charlieuber4758kalo dibelajain itu bagus. tingkat konsumsi jadi naik. ada pertumbuhan ekonomi. duit muter. tinggal kpk intai aja koruptor yang habis belanja dalam jumlah gak wajar. 😃
751,2025-11-11T14:25:29Z,@aduhaduh,"kalo kata Bennix. biar uang2 dibawah tanah ini semua keluar, itu tujuan utamanya."
752,2025-11-11T14:54:40Z,@turtuul3919,"Agak susah sekarang ambil kredit dari kata kata bennix, soalnya dia kentara banget berpihak dan buzzer nya"
753,2025-11-11T14:57:59Z,@KelicniCra,Ini statment rame yang paling kaga masuk akal
754,2025-11-11T14:59:05Z,@sidhi279,"Bennix itu ada salah. Duit koruptor tidak hanya di Rupiah. Duit koruptor itu ada di USD, EUR, AUD, SGD, dkk, termasuk Gold. Ini yg tidak disebutkan oleh Bennix."
755,2025-11-11T15:05:15Z,@arfisumberselamat,Kalau keluar duitnya trus di apain? <br>Emang aparatur kita mau kerja? <br>Emang nyari koruptor sesulit itu? Padahal setiap pemilu udah jelas bagi² uang korup terang²an tau sama tau...
756,2025-11-11T15:07:01Z,@NMelodic,"​@sidhi279seperti nya bukan salah, tapi kurang penjelasannya 😊"
757,2025-11-11T14:24:35Z,@reandpoetraA01,Koq bisa jaman bapak bj.habibi menekan dolar menguatkan rupiah tanpa redenominasi knp skrng tdk bisa ap beda kualitas mentri nya..
758,2025-11-11T14:22:48Z,@shirokuma9782,1000% dukung redoneminasi!! Biar duit para koruptor yg ditimbun dikolong2 kasur bisa keluar semua!!
759,2025-11-11T14:59:53Z,@sidhi279,"korupsi belom selesai, mau redenom. kl smp gagal, anda berani tanggung jawab ?"
760,2025-11-11T15:12:01Z,@shirokuma9782,​@sidhi279 tonton semua video bennix soal redenominasi biar paham
761,2025-11-11T15:17:20Z,@sisipanbalaraja1798,Ga berlaku kalau sudah bentuk asset
762,2025-11-11T15:48:08Z,@Opinimu,"@sidhi279 berani lah, di kira ini tahun 1965? sekarang media udah banyak ngasih info redenominasi, inflasi kita cuma 2 persen 5 tahun terakhir<br>beda sama negara yang hyperinflasi tiba2 redenominasi ya gagal lah"
763,2025-11-11T16:03:43Z,@sidhi279,​@Opinimu masalahnya di redenominasi Bennix TIDAK AKAN dikabulkan bagian 70% dipotong sisa 30%. Yg TIDAK mengabulkan adalah DPR. Yg ada tinggal kebijakan yg menyiksa masyarakat. Itu sebabnya kejadian 1963-1965 akan terulang. BUKTI : Mana hukuman MATI KORUPTOR. Mana UU Perampasan Aset ? Mau idein Redenominasin dgn KORUPTOR yg SERAKAH ???
764,2025-11-11T14:22:10Z,@truedroe,"skrg ane aja kmn2 pake qris, pegang cash cuma 2000an buat parkir/pengemis, dll. udah redenominasi aje...."
765,2025-11-11T14:21:59Z,@kucinggalaksi2302,satu kejadian yang saya ingat di warung makan saya kebetulan ada bule negara asing beli makan ditempat saya dan cukup banyak.waktu bayar curhat ke saya pegang mata uang rupiah katanya 0 nya banyak sekalij jadi sering bingung saat pembayaran
766,2025-11-11T14:20:52Z,@Zainul_semproll,"Pakai caranya Turki sih pasti sukses. Jadi semua di toko supermarket, indo April harus pakai 2 jenis harga dan itu wajib ada, contohnya harga minyak Rp 15.500 dibawahnya dikasih sama juga tapi berubah menjadi Rp 15,5. <br><br>Malah jadi simpel dan gampang diucapkan 😅, dan alasan mengapa banyak negara gagal menerapkan juga di sebabkan negara-negara tersebut timingnya gak tepat, mereka melakukan redenominasi malah saat inflasi, bahkan sejak inflasinya diatas 1jt %. <br><br>Nah sedangkan di indo, menurut survei Bank sentral Indonesia, bukan dari BPS atau biro pusat skenario yang ku maksud BPS yang isi surveinya selalu gak tepat, inflasinya stabil diangka 2,3 %. Justru ini momentumnya pas untuk redenominasi kayak Turki juga inflasinya rendah makanya Turki berhasil 😊"
767,2025-11-11T14:19:04Z,@HondaVario-zz9um,Sosialisasi lewt iklan jg krna org2 d kampung udh pasti kbnykan punya tv tp ngga smuanya punya android
768,2025-11-11T14:19:02Z,@anjararisman2452,"KLO liat situasi politik sekarang belum tepat ini bisa jadi celah buat lawan politik untuk serang pemerintah Meding ciptain lapangan kerja yg luas stabilin harga bahan pokok dengan harga obat murah otomatis harga bahan pangan akan turun perbaiki rantai logistik, naikan ump daerah yg layak Jagan ada ump dibawah 3 JT saya yakin ekonomi daerah akan meningkat bukan hanya andelin jabotabek"
769,2025-11-11T14:18:27Z,@chandraarista6489,"Jika boleh , saran aq di terima pemerintah ( aq mendukung sekali program redomenasi ) : <br>- Cetak uang yg baru dengan gambar dan warna yg sama, dengan uang yg lama, bedanya nolnya di kurangi tiga. <br>- pemerintah dan setiap warga negara yg memegang uang Cash, uang lama, sama2  mencoret tiga angka nol terakhir yg mereka pegang, minimal saat melakukan transaksi Tunai, <br>- sehingga uang lama dan uang yg baru, tetap dengan gambar dan warna yg sama, saat uang baru di transaksikan dengan uang lama yg sudah di coret tiga angka nol terakhir, menjadi mudah, simpel dan difahami setiap warga negara. <br><br>Saya berharab sekali usulan saran ini di terima dan di terapkan, supaya mudah dan bank bisa segera menarik total uang lama, dan terganti dengan uang baru yg sudah di kurangi tiga angka nol terakhir"
770,2025-11-11T17:30:48Z,@yulusleonard985,Digitalisasi saja kan beres. QRIIS sudah dimana2.
771,2025-11-11T14:18:27Z,@_AbPm,"Akhirnya uang yg mengendap yg menghambat perekonomian bisa keluar kepermukaan memaksa mereka untuk belanja,jdi uang reset dari awal lg dan tidak ada lg yg mengendap yg di lakukan korupsi"
772,2025-11-11T14:16:55Z,@IrsyadRamadhani,Gua gak ngerti padahal yg di ubah kemasannya doang isinya tetap sama kok bisa bikin inflasi ? Apa karna tingkat masyarakat bodoh masuh terlalu tinggi kali ya
773,2025-11-11T14:16:26Z,@hartonow710,Buset! Gua ga setuju. Perekomian paling susah susahnya. Daya beli menurun. Lapangan kerjaan berkurang. Produk impor merajalela. Ilegal impor lagi. Korupsi lagi hot hotnya krn berkuasanya org baru yaitu gerinda dan cs. Menkeu yg masih baru. Dan gaji ku yg tidak naik naik
774,2025-11-11T14:16:21Z,@thaharasmar7814,"<a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=361"">6:01</a>. Saya sangat setuju..rebranding kalau tidak dibarengi dengan perbaikan system dan kualitas tidak akan merubah keadaan"
775,2025-11-11T14:15:32Z,@Themaf1a,Pasti inflasi
776,2025-11-11T14:15:15Z,@ramonsalomo,lu lihat @bennix bang kalo bisa podcast bareng
777,2025-11-11T14:15:09Z,@IGraDe5,"seharusnya orang di pulau jawa udh pada paham sih..<br>kadang orang2 suka bercanda..<br>A : gajimu piro bro? (gaji mu berapa bro?)<br>B : sewu mangatus ( Seribu Lima Ratus / Rp. 1500,- atau maksud mereka Rp. 1.500.000)<br><br>atau pas ke cafe, biasanya daftar menu sudah mengganti 3 nol di elakang nominal dengan k.. <br>ada 10.000 jadi 10k, 15.000 jadi 15k, dan seterusnya..<br><br>jadi secara gak langsung seharusnya gak ada kebingungan di masyarakat, terutama di jawa dan kota2 besar di luar jawa..<br>paling yang perlu jadi catatan, sosialisasi dan pemerataan peredaran uang baru harus serentak.. <br>atau sesuai dengan rumor yg dulu beredar, gambar uangnya tetap sama tapi nominalnya sudah di kurangi 3 nol selama 5 tahun, dan berjalan bersamaan dengan uang lama.. sembari memperbaiki infrastruktur seperti instansi dan mesin atm yang mendukung uang baru..<br>5 tahun kemudian baru deh ada bentuk mata uang baru yang sudah fix.."
