,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
657,2025-11-11T15:13:06Z,@JayaberkahSelawase,"Kegagalan Indonesia di tahun 1865 karena inflasi Indonesia lagi tinggi tinggi kalau ingin berhasil redominasi inflasi harus di bawah 10% negara negara yg berhasil redominasi saat inflasinya rendah dan terkontrol dan negara yg gagal redominasi karena inflasinya tinggi contoh negara gagal redominasi Zimbabwe, Venezuela <br>Saat inflasi Indonesia rata rata pertahun 2 -3 % dan sangat cocok untuk redominasi biar koruptor yg simpan uang triliunan di brankas kalang kabut",Kegagalan Indonesia di tahun  karena inflasi Indonesia lagi tinggi tinggi kalau ingin berhasil redominasi inflasi harus di bawah  negara negara yg berhasil redominasi saat inflasinya rendah dan terkontrol dan negara yg gagal redominasi karena inflasinya tinggi contoh negara gagal redominasi Zimbabwe Venezuela brSaat inflasi Indonesia rata rata pertahun    dan sangat cocok untuk redominasi biar koruptor yg simpan uang triliunan di brankas kalang kabut,kegagalan indonesia di tahun  karena inflasi indonesia lagi tinggi tinggi kalau ingin berhasil redominasi inflasi harus di bawah  negara negara yg berhasil redominasi saat inflasinya rendah dan terkontrol dan negara yg gagal redominasi karena inflasinya tinggi contoh negara gagal redominasi zimbabwe venezuela brsaat inflasi indonesia rata rata pertahun    dan sangat cocok untuk redominasi biar koruptor yg simpan uang triliunan di brankas kalang kabut,kegagalan indonesia di tahun karena inflasi indonesia lagi tinggi tinggi kalau ingin berhasil redominasi inflasi harus di bawah negara negara yang berhasil redominasi saat inflasinya rendah dan terkontrol dan negara yang gagal redominasi karena inflasinya tinggi contoh negara gagal redominasi zimbabwe venezuela brsaat inflasi indonesia rata rata pertahun dan sangat cocok untuk redominasi biar koruptor yang simpan uang triliunan di brankas kalang kabut,"['kegagalan', 'indonesia', 'di', 'tahun', 'karena', 'inflasi', 'indonesia', 'lagi', 'tinggi', 'tinggi', 'kalau', 'ingin', 'berhasil', 'redominasi', 'inflasi', 'harus', 'di', 'bawah', 'negara', 'negara', 'yang', 'berhasil', 'redominasi', 'saat', 'inflasinya', 'rendah', 'dan', 'terkontrol', 'dan', 'negara', 'yang', 'gagal', 'redominasi', 'karena', 'inflasinya', 'tinggi', 'contoh', 'negara', 'gagal', 'redominasi', 'zimbabwe', 'venezuela', 'brsaat', 'inflasi', 'indonesia', 'rata', 'rata', 'pertahun', 'dan', 'sangat', 'cocok', 'untuk', 'redominasi', 'biar', 'koruptor', 'yang', 'simpan', 'uang', 'triliunan', 'di', 'brankas', 'kalang', 'kabut']","['kegagalan', 'indonesia', 'inflasi', 'indonesia', 'berhasil', 'redominasi', 'inflasi', 'negara', 'negara', 'berhasil', 'redominasi', 'inflasinya', 'rendah', 'terkontrol', 'negara', 'gagal', 'redominasi', 'inflasinya', 'contoh', 'negara', 'gagal', 'redominasi', 'zimbabwe', 'venezuela', 'brsaat', 'inflasi', 'indonesia', 'pertahun', 'cocok', 'redominasi', 'biar', 'koruptor', 'simpan', 'uang', 'triliunan', 'brankas', 'kalang', 'kabut']",kegagalan indonesia inflasi indonesia berhasil redominasi inflasi negara negara berhasil redominasi inflasinya rendah terkontrol negara gagal redominasi inflasinya contoh negara gagal redominasi zimbabwe venezuela brsaat inflasi indonesia pertahun cocok redominasi biar koruptor simpan uang triliunan brankas kalang kabut,2,Positive
658,2025-11-11T15:12:46Z,@gustijm_9952,"Gas pak, dari dulu kek. Fun factnya gue pake uang hanya lihat dari warnanya, kalau kalian lihat angkanya pasti gue jamin bingung karena angka di uang ga ada tanda pemisah 0 nya atau titiknya 😓😪<br><br>Tapi gue bingung juga bang, kalau uang 100 - 500 perak, jadi dibaca apa bang?<br>Masak 100 - 500 rupiah, lah malah tambah besar dong ini dari 1 rupiah 😂",Gas pak dari dulu kek Fun factnya gue pake uang hanya lihat dari warnanya kalau kalian lihat angkanya pasti gue jamin bingung karena angka di uang ga ada tanda pemisah  nya atau titiknya brbrTapi gue bingung juga bang kalau uang    perak jadi dibaca apa bangbrMasak    rupiah lah malah tambah besar dong ini dari  rupiah,gas pak dari dulu kek fun factnya gue pake uang hanya lihat dari warnanya kalau kalian lihat angkanya pasti gue jamin bingung karena angka di uang ga ada tanda pemisah  nya atau titiknya brbrtapi gue bingung juga bang kalau uang    perak jadi dibaca apa bangbrmasak    rupiah lah malah tambah besar dong ini dari  rupiah,gas pak dari dulu kek fun factnya gue pake uang hanya lihat dari warnanya kalau kalian lihat angkanya pasti gue jamin bingung karena angka di uang tidak ada tanda pemisah nya atau titiknya brbrtapi gue bingung juga bang kalau uang perak jadi dibaca apa bangbrmasak rupiah lah malah tambah besar dong ini dari rupiah,"['gas', 'pak', 'dari', 'dulu', 'kek', 'fun', 'factnya', 'gue', 'pake', 'uang', 'hanya', 'lihat', 'dari', 'warnanya', 'kalau', 'kalian', 'lihat', 'angkanya', 'pasti', 'gue', 'jamin', 'bingung', 'karena', 'angka', 'di', 'uang', 'tidak', 'ada', 'tanda', 'pemisah', 'nya', 'atau', 'titiknya', 'brbrtapi', 'gue', 'bingung', 'juga', 'bang', 'kalau', 'uang', 'perak', 'jadi', 'dibaca', 'apa', 'bangbrmasak', 'rupiah', 'lah', 'malah', 'tambah', 'besar', 'dong', 'ini', 'dari', 'rupiah']","['gas', 'kek', 'fun', 'factnya', 'gue', 'pake', 'uang', 'lihat', 'warnanya', 'lihat', 'angkanya', 'gue', 'jamin', 'bingung', 'angka', 'uang', 'tanda', 'pemisah', 'titiknya', 'brbrtapi', 'gue', 'bingung', 'bang', 'uang', 'perak', 'dibaca', 'bangbrmasak', 'rupiah', 'rupiah']",gas kek fun factnya gue pake uang lihat warnanya lihat angkanya gue jamin bingung angka uang tanda pemisah titiknya brbrtapi gue bingung bang uang perak dibaca bangbrmasak rupiah rupiah,0,Negative
659,2025-11-11T15:11:43Z,@triamumpuni6016,"tempo itu tidak bisa di percaya, donasinya Josh Soros, salah satu orang penghancur ekonomi negara, pendukung koruptor",tempo itu tidak bisa di percaya donasinya Josh Soros salah satu orang penghancur ekonomi negara pendukung koruptor,tempo itu tidak bisa di percaya donasinya josh soros salah satu orang penghancur ekonomi negara pendukung koruptor,tempo itu tidak bisa di percaya donasinya josh soros salah satu orang penghancur ekonomi negara pendukung koruptor,"['tempo', 'itu', 'tidak', 'bisa', 'di', 'percaya', 'donasinya', 'josh', 'soros', 'salah', 'satu', 'orang', 'penghancur', 'ekonomi', 'negara', 'pendukung', 'koruptor']","['tempo', 'percaya', 'donasinya', 'josh', 'soros', 'salah', 'orang', 'penghancur', 'ekonomi', 'negara', 'pendukung', 'koruptor']",tempo percaya donasinya josh soros salah orang penghancur ekonomi negara pendukung koruptor,2,Positive
660,2025-11-11T15:11:29Z,@MuhammadIlyas-bi2lc,setuju 3 nol dihabus tapi gambar dan warnanya jangan dirubah .,setuju  nol dihabus tapi gambar dan warnanya jangan dirubah,setuju  nol dihabus tapi gambar dan warnanya jangan dirubah,setuju nol dihabus tapi gambar dan warnanya jangan dirubah,"['setuju', 'nol', 'dihabus', 'tapi', 'gambar', 'dan', 'warnanya', 'jangan', 'dirubah']","['setuju', 'nol', 'dihabus', 'gambar', 'warnanya', 'dirubah']",setuju nol dihabus gambar warnanya dirubah,2,Positive
661,2025-11-11T15:11:13Z,@hanifprabowo1381,"Kalau 1.000 jadi 1 sih maksain bgt. Tapi kalau 100 jadi 1, sangat mungkin.",Kalau  jadi  sih maksain bgt Tapi kalau  jadi  sangat mungkin,kalau  jadi  sih maksain bgt tapi kalau  jadi  sangat mungkin,kalau jadi sih maksain banget tapi kalau jadi sangat mungkin,"['kalau', 'jadi', 'sih', 'maksain', 'banget', 'tapi', 'kalau', 'jadi', 'sangat', 'mungkin']","['maksain', 'banget']",maksain banget,1,Neutral
662,2025-11-11T15:37:14Z,@AnimeFan_Ch,"Kayaknya sama aja bang mau 0 nya ngurang satu ataupun tiga, klo masyarakat belum siap pasti kacau hasilnya",Kayaknya sama aja bang mau  nya ngurang satu ataupun tiga klo masyarakat belum siap pasti kacau hasilnya,kayaknya sama aja bang mau  nya ngurang satu ataupun tiga klo masyarakat belum siap pasti kacau hasilnya,kayaknya sama aja bang mau nya ngurang satu ataupun tiga klo masyarakat belum siap pasti kacau hasilnya,"['kayaknya', 'sama', 'aja', 'bang', 'mau', 'nya', 'ngurang', 'satu', 'ataupun', 'tiga', 'klo', 'masyarakat', 'belum', 'siap', 'pasti', 'kacau', 'hasilnya']","['kayaknya', 'aja', 'bang', 'ngurang', 'klo', 'masyarakat', 'kacau', 'hasilnya']",kayaknya aja bang ngurang klo masyarakat kacau hasilnya,1,Neutral
663,2025-11-11T17:48:17Z,@yulusleonard985,bukanya sudah alami banget karena di mana mana seperti restoran angkanya sudah hilang 3 nol?,bukanya sudah alami banget karena di mana mana seperti restoran angkanya sudah hilang  nol,bukanya sudah alami banget karena di mana mana seperti restoran angkanya sudah hilang  nol,bukanya sudah alami banget karena di mana mana seperti restoran angkanya sudah hilang nol,"['bukanya', 'sudah', 'alami', 'banget', 'karena', 'di', 'mana', 'mana', 'seperti', 'restoran', 'angkanya', 'sudah', 'hilang', 'nol']","['bukanya', 'alami', 'banget', 'restoran', 'angkanya', 'hilang', 'nol']",bukanya alami banget restoran angkanya hilang nol,1,Neutral
664,2025-11-11T20:39:00Z,@hanifprabowo1381,​@yulusleonard985nah itu salahnya. Liatnya ke restoran. Coba liatnya ke tukang tahu pedas. Yg harga 2.500. atau ke tukang fotokopi yg harga nya 200. Liatnya rakyat kecil dong. Bisa diterapin di rakyat ngga?,itu salahnya Liatnya ke restoran Coba liatnya ke tukang tahu pedas Yg harga  atau ke tukang fotokopi yg harga nya  Liatnya rakyat kecil dong Bisa diterapin di rakyat ngga,itu salahnya liatnya ke restoran coba liatnya ke tukang tahu pedas yg harga  atau ke tukang fotokopi yg harga nya  liatnya rakyat kecil dong bisa diterapin di rakyat ngga,itu salahnya liatnya ke restoran coba liatnya ke tukang tahu pedas yang harga atau ke tukang fotokopi yang harga nya liatnya rakyat kecil dong bisa diterapin di rakyat tidak,"['itu', 'salahnya', 'liatnya', 'ke', 'restoran', 'coba', 'liatnya', 'ke', 'tukang', 'tahu', 'pedas', 'yang', 'harga', 'atau', 'ke', 'tukang', 'fotokopi', 'yang', 'harga', 'nya', 'liatnya', 'rakyat', 'kecil', 'dong', 'bisa', 'diterapin', 'di', 'rakyat', 'tidak']","['salahnya', 'liatnya', 'restoran', 'coba', 'liatnya', 'tukang', 'pedas', 'harga', 'tukang', 'fotokopi', 'harga', 'liatnya', 'rakyat', 'diterapin', 'rakyat']",salahnya liatnya restoran coba liatnya tukang pedas harga tukang fotokopi harga liatnya rakyat diterapin rakyat,0,Negative
665,2025-11-12T00:53:32Z,@yulusleonard985,@hanifprabowo1381 Rakyat kecil sekarang sudah pake QRIS. Nga percaya? Itu banyak tahu pedas yang grobaknya ada stikernya.  Lagian apa sih susahnya bikin uang logam 50 atau 20 sen? Jaman dulu kita ya juga pake sen.,Rakyat kecil sekarang sudah pake QRIS Nga percaya Itu banyak tahu pedas yang grobaknya ada stikernya  Lagian apa sih susahnya bikin uang logam  atau  sen Jaman dulu kita ya juga pake sen,rakyat kecil sekarang sudah pake qris nga percaya itu banyak tahu pedas yang grobaknya ada stikernya  lagian apa sih susahnya bikin uang logam  atau  sen jaman dulu kita ya juga pake sen,rakyat kecil sekarang sudah pake qris nga percaya itu banyak tahu pedas yang grobaknya ada stikernya lagian apa sih susahnya bikin uang logam atau sen jaman dulu kita ya juga pake sen,"['rakyat', 'kecil', 'sekarang', 'sudah', 'pake', 'qris', 'nga', 'percaya', 'itu', 'banyak', 'tahu', 'pedas', 'yang', 'grobaknya', 'ada', 'stikernya', 'lagian', 'apa', 'sih', 'susahnya', 'bikin', 'uang', 'logam', 'atau', 'sen', 'jaman', 'dulu', 'kita', 'ya', 'juga', 'pake', 'sen']","['rakyat', 'pake', 'qris', 'nga', 'percaya', 'pedas', 'grobaknya', 'stikernya', 'susahnya', 'bikin', 'uang', 'logam', 'sen', 'jaman', 'pake', 'sen']",rakyat pake qris nga percaya pedas grobaknya stikernya susahnya bikin uang logam sen jaman pake sen,2,Positive
666,2025-11-11T15:10:36Z,@EmaMaspufah,untuk mengimbangi $,untuk mengimbangi,untuk mengimbangi,untuk mengimbangi,"['untuk', 'mengimbangi']",['mengimbangi'],mengimbangi,1,Neutral
667,2025-11-11T15:09:15Z,@gaekmantiek,edukasi paling cepat dari ASN ( GUBERNUR------ -- - - - -&gt;RT/RW),edukasi paling cepat dari ASN  GUBERNUR     gtRTRW,edukasi paling cepat dari asn  gubernur     gtrtrw,edukasi paling cepat dari asn gubernur gtrtrw,"['edukasi', 'paling', 'cepat', 'dari', 'asn', 'gubernur', 'gtrtrw']","['edukasi', 'cepat', 'asn', 'gubernur', 'gtrtrw']",edukasi cepat asn gubernur gtrtrw,2,Positive
668,2025-11-11T15:09:12Z,@KiyotakaAyano-h3l,"saya untuk saat ini, tidak mendukung redoneminasi karena sangat sangat beresiko bagi Indonesia maaf saya bukan buzzer atau apapun ini hanya opini pribadi. untuk saat ini yang  diperlukan itu kestabilan ekonomi pak, luaskan dulu lapangan pekerjaan (19 juta lapangan katanya). jadi itu saran saya stabilkan ekonomi dan kalau memang masih tetap harus redoneminasi sebaiknya step by step dulu jangan di gas 2026 redoneminasi",saya untuk saat ini tidak mendukung redoneminasi karena sangat sangat beresiko bagi Indonesia maaf saya bukan buzzer atau apapun ini hanya opini pribadi untuk saat ini yang  diperlukan itu kestabilan ekonomi pak luaskan dulu lapangan pekerjaan  juta lapangan katanya jadi itu saran saya stabilkan ekonomi dan kalau memang masih tetap harus redoneminasi sebaiknya step by step dulu jangan di gas  redoneminasi,saya untuk saat ini tidak mendukung redoneminasi karena sangat sangat beresiko bagi indonesia maaf saya bukan buzzer atau apapun ini hanya opini pribadi untuk saat ini yang  diperlukan itu kestabilan ekonomi pak luaskan dulu lapangan pekerjaan  juta lapangan katanya jadi itu saran saya stabilkan ekonomi dan kalau memang masih tetap harus redoneminasi sebaiknya step by step dulu jangan di gas  redoneminasi,saya untuk saat ini tidak mendukung redoneminasi karena sangat sangat beresiko bagi indonesia maaf saya bukan buzzer atau apapun ini hanya opini pribadi untuk saat ini yang diperlukan itu kestabilan ekonomi pak luaskan dulu lapangan pekerjaan juta lapangan katanya jadi itu saran saya stabilkan ekonomi dan kalau memang masih tetap harus redoneminasi sebaiknya step by step dulu jangan di gas redoneminasi,"['saya', 'untuk', 'saat', 'ini', 'tidak', 'mendukung', 'redoneminasi', 'karena', 'sangat', 'sangat', 'beresiko', 'bagi', 'indonesia', 'maaf', 'saya', 'bukan', 'buzzer', 'atau', 'apapun', 'ini', 'hanya', 'opini', 'pribadi', 'untuk', 'saat', 'ini', 'yang', 'diperlukan', 'itu', 'kestabilan', 'ekonomi', 'pak', 'luaskan', 'dulu', 'lapangan', 'pekerjaan', 'juta', 'lapangan', 'katanya', 'jadi', 'itu', 'saran', 'saya', 'stabilkan', 'ekonomi', 'dan', 'kalau', 'memang', 'masih', 'tetap', 'harus', 'redoneminasi', 'sebaiknya', 'step', 'by', 'step', 'dulu', 'jangan', 'di', 'gas', 'redoneminasi']","['mendukung', 'redoneminasi', 'beresiko', 'indonesia', 'maaf', 'buzzer', 'apapun', 'opini', 'pribadi', 'kestabilan', 'ekonomi', 'luaskan', 'lapangan', 'pekerjaan', 'juta', 'lapangan', 'saran', 'stabilkan', 'ekonomi', 'redoneminasi', 'step', 'step', 'gas', 'redoneminasi']",mendukung redoneminasi beresiko indonesia maaf buzzer apapun opini pribadi kestabilan ekonomi luaskan lapangan pekerjaan juta lapangan saran stabilkan ekonomi redoneminasi step step gas redoneminasi,2,Positive
669,2025-11-11T15:08:24Z,@鵤由紀子,Berati uang koin nya kaya koin Amerika ya kaya 1 sen 2 sen,Berati uang koin nya kaya koin Amerika ya kaya  sen  sen,berati uang koin nya kaya koin amerika ya kaya  sen  sen,berati uang koin nya kaya koin amerika ya kaya sen sen,"['berati', 'uang', 'koin', 'nya', 'kaya', 'koin', 'amerika', 'ya', 'kaya', 'sen', 'sen']","['berati', 'uang', 'koin', 'kaya', 'koin', 'amerika', 'kaya', 'sen', 'sen']",berati uang koin kaya koin amerika kaya sen sen,1,Neutral
670,2025-11-11T15:07:11Z,@Rafi.maccieeneeUbaidillah,Jadi keingatan uang 75000 sekarang kemana ya,Jadi keingatan uang  sekarang kemana ya,jadi keingatan uang  sekarang kemana ya,jadi keingatan uang sekarang kemana ya,"['jadi', 'keingatan', 'uang', 'sekarang', 'kemana', 'ya']","['keingatan', 'uang', 'kemana']",keingatan uang kemana,1,Neutral
671,2025-11-11T15:06:44Z,@sanwarFERnANDES,Enakan begini . Uang maling akan hanguss 😂😂,Enakan begini  Uang maling akan hanguss,enakan begini  uang maling akan hanguss,enakan begini uang maling akan hanguss,"['enakan', 'begini', 'uang', 'maling', 'akan', 'hanguss']","['enakan', 'uang', 'maling', 'hanguss']",enakan uang maling hanguss,1,Neutral
672,2025-11-11T15:05:27Z,@Together_to_get_there,"Kayaknya gw seneng sama program ini, karena yang mencanangkan kan BI , kalau liat karya BI yaitu QRIS, seharusnya project ini juga harus sesukses QRIS.",Kayaknya gw seneng sama program ini karena yang mencanangkan kan BI  kalau liat karya BI yaitu QRIS seharusnya project ini juga harus sesukses QRIS,kayaknya gw seneng sama program ini karena yang mencanangkan kan bi  kalau liat karya bi yaitu qris seharusnya project ini juga harus sesukses qris,kayaknya saya seneng sama program ini karena yang mencanangkan kan bi kalau liat karya bi yaitu qris seharusnya project ini juga harus sesukses qris,"['kayaknya', 'saya', 'seneng', 'sama', 'program', 'ini', 'karena', 'yang', 'mencanangkan', 'kan', 'bi', 'kalau', 'liat', 'karya', 'bi', 'yaitu', 'qris', 'seharusnya', 'project', 'ini', 'juga', 'harus', 'sesukses', 'qris']","['kayaknya', 'seneng', 'program', 'mencanangkan', 'bi', 'liat', 'karya', 'bi', 'qris', 'project', 'sesukses', 'qris']",kayaknya seneng program mencanangkan bi liat karya bi qris project sesukses qris,2,Positive
673,2025-11-11T15:04:45Z,@alistair981,"Sebenarnya rupiah masih cukup, redenominasi belum, lebih baik rapikan dulu sistem ekonomi, supaya rapi investasi dan usaha. Setelah itu baru selanjutnya redenominasi, cocok untuk mengurangi uang uang yang tidak terdaftar, bagusnya sistem seperti india itu bisa dicontoh. Sekalian redenominasi dan juga menghpus uang lama, biar koruptor dan kriminal yang nyetok uang gelagapan",Sebenarnya rupiah masih cukup redenominasi belum lebih baik rapikan dulu sistem ekonomi supaya rapi investasi dan usaha Setelah itu baru selanjutnya redenominasi cocok untuk mengurangi uang uang yang tidak terdaftar bagusnya sistem seperti india itu bisa dicontoh Sekalian redenominasi dan juga menghpus uang lama biar koruptor dan kriminal yang nyetok uang gelagapan,sebenarnya rupiah masih cukup redenominasi belum lebih baik rapikan dulu sistem ekonomi supaya rapi investasi dan usaha setelah itu baru selanjutnya redenominasi cocok untuk mengurangi uang uang yang tidak terdaftar bagusnya sistem seperti india itu bisa dicontoh sekalian redenominasi dan juga menghpus uang lama biar koruptor dan kriminal yang nyetok uang gelagapan,sebenarnya rupiah masih cukup redenominasi belum lebih baik rapikan dulu sistem ekonomi supaya rapi investasi dan usaha setelah itu baru selanjutnya redenominasi cocok untuk mengurangi uang uang yang tidak terdaftar bagusnya sistem seperti india itu bisa dicontoh sekalian redenominasi dan juga menghpus uang lama biar koruptor dan kriminal yang nyetok uang gelagapan,"['sebenarnya', 'rupiah', 'masih', 'cukup', 'redenominasi', 'belum', 'lebih', 'baik', 'rapikan', 'dulu', 'sistem', 'ekonomi', 'supaya', 'rapi', 'investasi', 'dan', 'usaha', 'setelah', 'itu', 'baru', 'selanjutnya', 'redenominasi', 'cocok', 'untuk', 'mengurangi', 'uang', 'uang', 'yang', 'tidak', 'terdaftar', 'bagusnya', 'sistem', 'seperti', 'india', 'itu', 'bisa', 'dicontoh', 'sekalian', 'redenominasi', 'dan', 'juga', 'menghpus', 'uang', 'lama', 'biar', 'koruptor', 'dan', 'kriminal', 'yang', 'nyetok', 'uang', 'gelagapan']","['rupiah', 'redenominasi', 'rapikan', 'sistem', 'ekonomi', 'rapi', 'investasi', 'usaha', 'redenominasi', 'cocok', 'mengurangi', 'uang', 'uang', 'terdaftar', 'bagusnya', 'sistem', 'india', 'dicontoh', 'redenominasi', 'menghpus', 'uang', 'biar', 'koruptor', 'kriminal', 'nyetok', 'uang', 'gelagapan']",rupiah redenominasi rapikan sistem ekonomi rapi investasi usaha redenominasi cocok mengurangi uang uang terdaftar bagusnya sistem india dicontoh redenominasi menghpus uang biar koruptor kriminal nyetok uang gelagapan,2,Positive
